dn,code,sacl,trig,_ManagedObject__xtra_props,_handle,_ManagedObject__xtra_props_dirty_mask,ind,_ManagedObject__status,id,_class_id,child_action,severity,descr,_ManagedObject__parent_dn,collected_date,created,rn,cause,status,affected,user,_ManagedObject__parent_mo,_child,_dirty_mask,change_set,session_id,tx_id
aaa-log/37116,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37116,AaaModLR,,info,ippool Address 172.16.21.201 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37116,transition,,ip/172.16.21.201,admin,,[],0,id:172.16.21.201,Debug-Mode,189
aaa-log/37117,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37117,AaaModLR,,info,ippool Address 172.16.21.202 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37117,transition,,ip/172.16.21.202,admin,,[],0,id:172.16.21.202,Debug-Mode,189
aaa-log/37118,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37118,AaaModLR,,info,ippool Address 172.16.21.203 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37118,transition,,ip/172.16.21.203,admin,,[],0,id:172.16.21.203,Debug-Mode,189
aaa-log/37119,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37119,AaaModLR,,info,ippool Address 172.16.21.204 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37119,transition,,ip/172.16.21.204,admin,,[],0,id:172.16.21.204,Debug-Mode,189
aaa-log/37120,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37120,AaaModLR,,info,ippool Address 172.16.21.205 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37120,transition,,ip/172.16.21.205,admin,,[],0,id:172.16.21.205,Debug-Mode,189
aaa-log/37121,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37121,AaaModLR,,info,ippool Address 172.16.21.206 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37121,transition,,ip/172.16.21.206,admin,,[],0,id:172.16.21.206,Debug-Mode,189
aaa-log/37122,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37122,AaaModLR,,info,ippool Address 172.16.21.207 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37122,transition,,ip/172.16.21.207,admin,,[],0,id:172.16.21.207,Debug-Mode,189
aaa-log/37123,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37123,AaaModLR,,info,ippool Address 172.16.21.208 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37123,transition,,ip/172.16.21.208,admin,,[],0,id:172.16.21.208,Debug-Mode,189
aaa-log/37124,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37124,AaaModLR,,info,ippool Address 172.16.21.209 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37124,transition,,ip/172.16.21.209,admin,,[],0,id:172.16.21.209,Debug-Mode,189
aaa-log/37125,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37125,AaaModLR,,info,ippool Address 172.16.21.210 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37125,transition,,ip/172.16.21.210,admin,,[],0,id:172.16.21.210,Debug-Mode,189
aaa-log/37126,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37126,AaaModLR,,info,ippool Address 172.16.21.211 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37126,transition,,ip/172.16.21.211,admin,,[],0,id:172.16.21.211,Debug-Mode,189
aaa-log/37127,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37127,AaaModLR,,info,ippool Address 172.16.21.212 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37127,transition,,ip/172.16.21.212,admin,,[],0,id:172.16.21.212,Debug-Mode,189
aaa-log/37128,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37128,AaaModLR,,info,ippool Address 172.16.21.213 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37128,transition,,ip/172.16.21.213,admin,,[],0,id:172.16.21.213,Debug-Mode,189
aaa-log/37129,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37129,AaaModLR,,info,ippool Address 172.16.21.214 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37129,transition,,ip/172.16.21.214,admin,,[],0,id:172.16.21.214,Debug-Mode,189
aaa-log/37130,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37130,AaaModLR,,info,ippool Address 172.16.21.215 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37130,transition,,ip/172.16.21.215,admin,,[],0,id:172.16.21.215,Debug-Mode,189
aaa-log/37131,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37131,AaaModLR,,info,ippool Address 172.16.21.216 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.356,37131,transition,,ip/172.16.21.216,admin,,[],0,id:172.16.21.216,Debug-Mode,189
aaa-log/37132,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37132,AaaModLR,,info,ippool Address 172.16.21.217 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.357,37132,transition,,ip/172.16.21.217,admin,,[],0,id:172.16.21.217,Debug-Mode,189
aaa-log/37133,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37133,AaaModLR,,info,ippool Address 172.16.21.218 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.357,37133,transition,,ip/172.16.21.218,admin,,[],0,id:172.16.21.218,Debug-Mode,189
aaa-log/37134,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37134,AaaModLR,,info,ippool Address 172.16.21.219 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.357,37134,transition,,ip/172.16.21.219,admin,,[],0,id:172.16.21.219,Debug-Mode,189
aaa-log/37135,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37135,AaaModLR,,info,ippool Address 172.16.21.220 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.357,37135,transition,,ip/172.16.21.220,admin,,[],0,id:172.16.21.220,Debug-Mode,189
aaa-log/37136,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37136,AaaModLR,,info,ippool Address 172.16.21.221 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.357,37136,transition,,ip/172.16.21.221,admin,,[],0,id:172.16.21.221,Debug-Mode,189
aaa-log/37137,E4194748,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37137,AaaModLR,,info,ippool Address 172.16.21.222 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:40.357,37137,transition,,ip/172.16.21.222,admin,,[],0,id:172.16.21.222,Debug-Mode,189
aaa-log/37194,E4194543,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37194,AaaModLR,,info,macpool mac-pool-1 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:41.166,37194,transition,,org-root/mac-pool-mac-pool-1,admin,,[],0,"assignmentOrder:default, descr:sample MAC address pool, name:mac-pool-1, policyOwner:local",Debug-Mode,194
aaa-log/37195,E4194546,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37195,AaaModLR,,info,macpool block from 20:00:00:00:20:22 - to 20:00:00:00:20:33 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:41.166,37195,transition,,org-root/mac-pool-mac-pool-1/block-20:00:00:00:20:22-20:00:00:00:20:33,admin,,[],0,"from:20:00:00:00:20:22, to:20:00:00:00:20:33",Debug-Mode,194
aaa-log/37200,E4194787,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37200,AaaModLR,,info,server pool blade-pool-2 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:41.594,37200,transition,,org-root/compute-pool-blade-pool-2,admin,,[],0,"descr:sample blade pool, name:blade-pool-2, policyOwner:local",Debug-Mode,196
aaa-log/37209,E4194878,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37209,AaaModLR,,info,QOS policy qos-1 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:41.853,37209,transition,,org-root/ep-qos-qos-1,admin,,[],0,"name:qos-1, policyOwner:local",Debug-Mode,197
aaa-log/37210,E4195777,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37210,AaaModLR,,info,QOS egress policy qos-1 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:41.853,37210,transition,,org-root/ep-qos-qos-1/egress,admin,,[],0,"burst:500, hostControl:none, prio:gold, rate:line-rate",Debug-Mode,197
aaa-log/37288,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37288,AaaModLR,,info,Server port A/1/1 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:48.720,37288,transition,,fabric/server/sw-A/slot-1-port-1,admin,,[],0,"adminState:enabled, portId:1, slotId:1, usrLbl:1",Debug-Mode,204
aaa-log/37322,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37322,AaaModLR,,info,Server port A/1/2 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:51.171,37322,transition,,fabric/server/sw-A/slot-1-port-2,admin,,[],0,"adminState:enabled, portId:2, slotId:1, usrLbl:1",Debug-Mode,213
aaa-log/37356,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37356,AaaModLR,,info,Server port A/1/3 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:53.619,37356,transition,,fabric/server/sw-A/slot-1-port-3,admin,,[],0,"adminState:enabled, portId:3, slotId:1, usrLbl:1",Debug-Mode,220
aaa-log/37390,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37390,AaaModLR,,info,Server port A/1/4 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:56.109,37390,transition,,fabric/server/sw-A/slot-1-port-4,admin,,[],0,"adminState:enabled, portId:4, slotId:1, usrLbl:1",Debug-Mode,235
aaa-log/37424,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37424,AaaModLR,,info,Server port A/1/5 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:28:58.648,37424,transition,,fabric/server/sw-A/slot-1-port-5,admin,,[],0,"adminState:enabled, portId:5, slotId:1, usrLbl:1",Debug-Mode,244
aaa-log/37458,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37458,AaaModLR,,info,Server port A/1/6 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:01.061,37458,transition,,fabric/server/sw-A/slot-1-port-6,admin,,[],0,"adminState:enabled, portId:6, slotId:1, usrLbl:1",Debug-Mode,253
aaa-log/37480,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37480,AaaModLR,,info,Server port A/1/7 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:03.466,37480,transition,,fabric/server/sw-A/slot-1-port-7,admin,,[],0,"adminState:enabled, portId:7, slotId:1, usrLbl:1",Debug-Mode,256
aaa-log/37505,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37505,AaaModLR,,info,Server port A/1/8 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:05.885,37505,transition,,fabric/server/sw-A/slot-1-port-8,admin,,[],0,"adminState:enabled, portId:8, slotId:1, usrLbl:1",Debug-Mode,261
aaa-log/37539,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37539,AaaModLR,,info,Server port A/1/9 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:08.380,37539,transition,,fabric/server/sw-A/slot-1-port-9,admin,,[],0,"adminState:enabled, portId:9, slotId:1, usrLbl:1",Debug-Mode,278
aaa-log/37573,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37573,AaaModLR,,info,Server port A/1/10 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:10.787,37573,transition,,fabric/server/sw-A/slot-1-port-10,admin,,[],0,"adminState:enabled, portId:10, slotId:1, usrLbl:1",Debug-Mode,311
aaa-log/37607,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37607,AaaModLR,,info,Server port A/1/11 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:13.238,37607,transition,,fabric/server/sw-A/slot-1-port-11,admin,,[],0,"adminState:enabled, portId:11, slotId:1, usrLbl:1",Debug-Mode,319
aaa-log/37641,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37641,AaaModLR,,info,Server port A/1/12 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:15.717,37641,transition,,fabric/server/sw-A/slot-1-port-12,admin,,[],0,"adminState:enabled, portId:12, slotId:1, usrLbl:1",Debug-Mode,326
aaa-log/37675,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37675,AaaModLR,,info,Server port A/1/13 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:18.179,37675,transition,,fabric/server/sw-A/slot-1-port-13,admin,,[],0,"adminState:enabled, portId:13, slotId:1, usrLbl:1",Debug-Mode,335
aaa-log/37709,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37709,AaaModLR,,info,Server port A/1/14 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:20.600,37709,transition,,fabric/server/sw-A/slot-1-port-14,admin,,[],0,"adminState:enabled, portId:14, slotId:1, usrLbl:1",Debug-Mode,343
aaa-log/37743,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37743,AaaModLR,,info,Server port A/1/15 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:23.055,37743,transition,,fabric/server/sw-A/slot-1-port-15,admin,,[],0,"adminState:enabled, portId:15, slotId:1, usrLbl:1",Debug-Mode,351
aaa-log/37777,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37777,AaaModLR,,info,Server port A/1/16 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:25.500,37777,transition,,fabric/server/sw-A/slot-1-port-16,admin,,[],0,"adminState:enabled, portId:16, slotId:1, usrLbl:1",Debug-Mode,360
aaa-log/37907,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37907,AaaModLR,,info,Server port A/1/17 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:27.916,37907,transition,,fabric/server/sw-A/slot-1-port-17,admin,,[],0,"adminState:enabled, portId:17, slotId:1, usrLbl:1",Debug-Mode,369
aaa-log/37941,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37941,AaaModLR,,info,Server port A/1/18 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:30.307,37941,transition,,fabric/server/sw-A/slot-1-port-18,admin,,[],0,"adminState:enabled, portId:18, slotId:1, usrLbl:1",Debug-Mode,377
aaa-log/37975,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,37975,AaaModLR,,info,Server port A/1/19 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:32.726,37975,transition,,fabric/server/sw-A/slot-1-port-19,admin,,[],0,"adminState:enabled, portId:19, slotId:1, usrLbl:1",Debug-Mode,385
aaa-log/38009,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,38009,AaaModLR,,info,Server port A/1/20 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:29:35.210,38009,transition,,fabric/server/sw-A/slot-1-port-20,admin,,[],0,"adminState:enabled, portId:20, slotId:1, usrLbl:1",Debug-Mode,392
aaa-log/82077,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,82077,AaaModLR,,info,Server port B/1/1 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:59:43.417,82077,transition,,fabric/server/sw-B/slot-1-port-1,admin,,[],0,"adminState:enabled, portId:1, slotId:1, usrLbl:1",Debug-Mode,13487
aaa-log/82111,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,82111,AaaModLR,,info,Server port B/1/2 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:59:45.791,82111,transition,,fabric/server/sw-B/slot-1-port-2,admin,,[],0,"adminState:enabled, portId:2, slotId:1, usrLbl:1",Debug-Mode,13494
aaa-log/82145,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,82145,AaaModLR,,info,Server port B/1/3 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:59:48.199,82145,transition,,fabric/server/sw-B/slot-1-port-3,admin,,[],0,"adminState:enabled, portId:3, slotId:1, usrLbl:1",Debug-Mode,13524
aaa-log/82179,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,82179,AaaModLR,,info,Server port B/1/4 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:59:50.611,82179,transition,,fabric/server/sw-B/slot-1-port-4,admin,,[],0,"adminState:enabled, portId:4, slotId:1, usrLbl:1",Debug-Mode,13535
aaa-log/82213,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,82213,AaaModLR,,info,Server port B/1/5 created,aaa-log,2016-12-28 06:58:46,2016-12-22T07:59:53.282,82213,transition,,fabric/server/sw-B/slot-1-port-5,admin,,[],0,"adminState:enabled, portId:5, slotId:1, usrLbl:1",Debug-Mode,13553
aaa-log/82621,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,82621,AaaModLR,,info,Server port B/1/6 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:00:08.909,82621,transition,,fabric/server/sw-B/slot-1-port-6,admin,,[],0,"adminState:enabled, portId:6, slotId:1, usrLbl:1",Debug-Mode,13704
aaa-log/82655,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,82655,AaaModLR,,info,Server port B/1/7 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:00:25.347,82655,transition,,fabric/server/sw-B/slot-1-port-7,admin,,[],0,"adminState:enabled, portId:7, slotId:1, usrLbl:1",Debug-Mode,13810
aaa-log/82689,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,82689,AaaModLR,,info,Server port B/1/8 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:00:28.417,82689,transition,,fabric/server/sw-B/slot-1-port-8,admin,,[],0,"adminState:enabled, portId:8, slotId:1, usrLbl:1",Debug-Mode,13826
aaa-log/82723,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,82723,AaaModLR,,info,Server port B/1/9 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:00:30.843,82723,transition,,fabric/server/sw-B/slot-1-port-9,admin,,[],0,"adminState:enabled, portId:9, slotId:1, usrLbl:1",Debug-Mode,13832
aaa-log/82757,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,82757,AaaModLR,,info,Server port B/1/10 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:00:38.444,82757,transition,,fabric/server/sw-B/slot-1-port-10,admin,,[],0,"adminState:enabled, portId:10, slotId:1, usrLbl:1",Debug-Mode,13851
aaa-log/83384,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,83384,AaaModLR,,info,Server port B/1/11 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:00:42.446,83384,transition,,fabric/server/sw-B/slot-1-port-11,admin,,[],0,"adminState:enabled, portId:11, slotId:1, usrLbl:1",Debug-Mode,13862
aaa-log/83418,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,83418,AaaModLR,,info,Server port B/1/12 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:00:44.842,83418,transition,,fabric/server/sw-B/slot-1-port-12,admin,,[],0,"adminState:enabled, portId:12, slotId:1, usrLbl:1",Debug-Mode,13868
aaa-log/83452,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,83452,AaaModLR,,info,Server port B/1/13 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:00:47.244,83452,transition,,fabric/server/sw-B/slot-1-port-13,admin,,[],0,"adminState:enabled, portId:13, slotId:1, usrLbl:1",Debug-Mode,13877
aaa-log/83486,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,83486,AaaModLR,,info,Server port B/1/14 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:00:49.636,83486,transition,,fabric/server/sw-B/slot-1-port-14,admin,,[],0,"adminState:enabled, portId:14, slotId:1, usrLbl:1",Debug-Mode,13883
aaa-log/83520,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,83520,AaaModLR,,info,Server port B/1/15 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:00:52.044,83520,transition,,fabric/server/sw-B/slot-1-port-15,admin,,[],0,"adminState:enabled, portId:15, slotId:1, usrLbl:1",Debug-Mode,13892
aaa-log/83545,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,83545,AaaModLR,,info,Server port B/1/16 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:00:57.969,83545,transition,,fabric/server/sw-B/slot-1-port-16,admin,,[],0,"adminState:enabled, portId:16, slotId:1, usrLbl:1",Debug-Mode,13924
aaa-log/83578,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,83578,AaaModLR,,info,Server port B/1/17 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:01:02.621,83578,transition,,fabric/server/sw-B/slot-1-port-17,admin,,[],0,"adminState:enabled, portId:17, slotId:1, usrLbl:1",Debug-Mode,13937
aaa-log/83612,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,83612,AaaModLR,,info,Server port B/1/18 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:01:05.039,83612,transition,,fabric/server/sw-B/slot-1-port-18,admin,,[],0,"adminState:enabled, portId:18, slotId:1, usrLbl:1",Debug-Mode,13944
aaa-log/83646,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,83646,AaaModLR,,info,Server port B/1/19 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:01:07.756,83646,transition,,fabric/server/sw-B/slot-1-port-19,admin,,[],0,"adminState:enabled, portId:19, slotId:1, usrLbl:1",Debug-Mode,13985
aaa-log/84052,E4196416,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,84052,AaaModLR,,info,Server port B/1/20 created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:01:11.699,84052,transition,,fabric/server/sw-B/slot-1-port-20,admin,,[],0,"adminState:enabled, portId:20, slotId:1, usrLbl:1",Debug-Mode,14083
aaa-log/205667,E4196543,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,205667,AaaModLR,,info,Acknowledged chassis 2.,aaa-log,2016-12-28 06:58:46,2016-12-22T08:52:10.739,205667,transition,,sys/chassis-2,admin,,[],0,"adminState(Old:acknowledged, New:re-acknowledge)",Debug-Mode,26146
aaa-log/210957,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,210957,AaaModLR,,info,Slot compute 2/2 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-22T08:54:26.232,210957,transition,,fabric/server/chassis-2/slot-2,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,27035
aaa-log/210970,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,210970,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-22T08:54:26.276,210970,transition,,sys/chassis-2/blade-2/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,27035
aaa-log/210971,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,210971,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:54:26.276,210971,transition,,sys/chassis-2/blade-2/scrub-policy,admin,,[],0,,Debug-Mode,27035
aaa-log/211821,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,211821,AaaModLR,,info,Slot compute 2/1 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-22T08:54:39.998,211821,transition,,fabric/server/chassis-2/slot-1,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,27162
aaa-log/211834,E4194559,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,deletion,,211834,AaaModLR,,info,IPv4 Pooled Address ext-mgmt deleted,aaa-log,2016-12-28 06:58:46,2016-12-22T08:54:40.337,211834,transition,,sys/chassis-2/blade-1/mgmt/ipv4-pooled-addr,admin,,[],0,,Debug-Mode,27162
aaa-log/211835,E4194663,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,creation,,211835,AaaModLR,,info,scrub policy policy created,aaa-log,2016-12-28 06:58:46,2016-12-22T08:54:40.337,211835,transition,,sys/chassis-2/blade-1/scrub-policy,admin,,[],0,,Debug-Mode,27162
aaa-log/212662,E4195553,,admin,{},<ucsmsdk.ucshandle.UcsHandle object at 0x0455AD10>,1,modification,,212662,AaaModLR,,info,Slot compute 2/3 is acknowledged,aaa-log,2016-12-28 06:58:46,2016-12-22T08:54:46.141,212662,transition,,fabric/server/chassis-2/slot-3,admin,,[],0,"adminState(Old:acknowledged, New:reacknowledge)",Debug-Mode,27180
